user_id,signup_date,signup_month,acquisition_channel,city_tier,age_bracket,risk_profile
NV404966,2026-03-07,2026-03,Referral,Tier 3,25-34,Conservative
NV404967,2026-03-05,2026-03,Influencer/Content,Tier 2,25-34,Moderate
NV404968,2026-03-18,2026-03,Referral,Tier 1,25-34,Moderate
NV404969,2026-03-20,2026-03,Referral,Tier 1,25-34,Aggressive
NV404970,2026-03-07,2026-03,Referral,Tier 2,18-24,Aggressive
NV404971,2026-03-01,2026-03,Referral,Tier 1,25-34,Aggressive
NV404972,2026-03-12,2026-03,Organic App Store,Tier 1,25-34,Conservative
NV404973,2026-03-01,2026-03,Referral,Tier 2,25-34,Aggressive
NV404974,2026-03-19,2026-03,Referral,Tier 3,45-54,Conservative
NV404975,2026-03-13,2026-03,Organic App Store,Tier 1,25-34,Aggressive
NV404976,2026-03-28,2026-03,Paid Ads,Tier 1,35-44,Moderate
NV404977,2026-03-16,2026-03,Organic App Store,Tier 1,35-44,Conservative
NV404978,2026-03-30,2026-03,Referral,Tier 1,18-24,Moderate
NV404979,2026-03-11,2026-03,Organic App Store,Tier 3,25-34,Moderate
NV404980,2026-03-10,2026-03,Influencer/Content,Tier 1,35-44,Conservative
NV404981,2026-03-15,2026-03,Referral,Tier 2,25-34,Moderate
NV404982,2026-03-06,2026-03,Organic App Store,Tier 1,25-34,Conservative
NV404983,2026-03-05,2026-03,Paid Ads,Tier 3,25-34,Aggressive
NV404984,2026-03-07,2026-03,Organic App Store,Tier 2,18-24,Conservative
NV404985,2026-03-18,2026-03,Referral,Tier 1,35-44,Conservative
NV404986,2026-03-08,2026-03,Organic App Store,Tier 1,18-24,Moderate
NV404987,2026-03-03,2026-03,Referral,Tier 1,25-34,Conservative
NV404988,2026-03-05,2026-03,Referral,Tier 3,25-34,Aggressive
NV404989,2026-03-12,2026-03,Paid Ads,Tier 1,35-44,Aggressive
NV404990,2026-03-13,2026-03,Influencer/Content,Tier 2,35-44,Moderate
NV404991,2026-03-14,2026-03,Paid Ads,Tier 2,25-34,Moderate
NV404992,2026-03-05,2026-03,Influencer/Content,Tier 1,18-24,Conservative
NV404993,2026-03-04,2026-03,Organic App Store,Tier 1,35-44,Conservative
NV404994,2026-03-08,2026-03,Referral,Tier 2,25-34,Moderate
NV404995,2026-03-30,2026-03,Paid Ads,Tier 1,45-54,Aggressive
NV404996,2026-03-29,2026-03,Organic App Store,Tier 2,25-34,Aggressive
NV404997,2026-03-07,2026-03,Referral,Tier 3,18-24,Moderate
NV404998,2026-03-26,2026-03,Paid Ads,Tier 2,25-34,Moderate
NV404999,2026-03-28,2026-03,Referral,Tier 2,25-34,Conservative
NV405000,2026-03-07,2026-03,Paid Ads,Tier 1,18-24,Moderate
NV405001,2026-03-19,2026-03,Organic App Store,Tier 3,18-24,Aggressive
NV405002,2026-03-27,2026-03,Influencer/Content,Tier 1,35-44,Moderate
NV405003,2026-03-11,2026-03,Organic App Store,Tier 1,25-34,Moderate
NV405004,2026-03-10,2026-03,Influencer/Content,Tier 3,25-34,Moderate
NV405005,2026-03-16,2026-03,Organic App Store,Tier 1,25-34,Moderate
NV405006,2026-03-10,2026-03,Influencer/Content,Tier 3,25-34,Aggressive
NV405007,2026-03-16,2026-03,Referral,Tier 1,55+,Conservative
NV405008,2026-03-27,2026-03,Paid Ads,Tier 2,18-24,Conservative
NV405009,2026-03-28,2026-03,Influencer/Content,Tier 1,35-44,Conservative
NV405010,2026-03-02,2026-03,Paid Ads,Tier 1,18-24,Conservative
NV405011,2026-03-14,2026-03,Referral,Tier 1,35-44,Moderate
NV405012,2026-03-17,2026-03,Organic App Store,Tier 1,35-44,Moderate
NV405013,2026-03-20,2026-03,Paid Ads,Tier 1,25-34,Moderate
NV405014,2026-03-01,2026-03,Influencer/Content,Tier 1,45-54,Aggressive
NV405015,2026-03-01,2026-03,Referral,Tier 1,25-34,Moderate
NV405016,2026-03-14,2026-03,Influencer/Content,Tier 1,35-44,Moderate
NV405017,2026-03-01,2026-03,Organic App Store,Tier 3,55+,Conservative
NV405018,2026-03-13,2026-03,Influencer/Content,Tier 2,18-24,Aggressive
NV405019,2026-03-28,2026-03,Influencer/Content,Tier 1,18-24,Conservative
NV405020,2026-03-27,2026-03,Referral,Tier 1,18-24,Aggressive
NV405021,2026-03-24,2026-03,Paid Ads,Tier 1,25-34,Moderate
NV405022,2026-03-18,2026-03,Referral,Tier 1,18-24,Moderate
NV405023,2026-03-20,2026-03,Influencer/Content,Tier 2,25-34,Conservative
NV405024,2026-03-28,2026-03,Paid Ads,Tier 1,45-54,Conservative
NV405025,2026-03-16,2026-03,Referral,Tier 1,25-34,Conservative
NV405026,2026-03-16,2026-03,Organic App Store,Tier 3,35-44,Conservative
NV405027,2026-03-09,2026-03,Paid Ads,Tier 2,25-34,Moderate
NV405028,2026-03-27,2026-03,Organic App Store,Tier 1,25-34,Moderate
NV405029,2026-03-06,2026-03,Influencer/Content,Tier 2,25-34,Moderate
NV405030,2026-03-25,2026-03,Organic App Store,Tier 2,25-34,Moderate
NV405031,2026-03-01,2026-03,Referral,Tier 2,25-34,Moderate
NV405032,2026-03-12,2026-03,Influencer/Content,Tier 1,25-34,Conservative
NV405033,2026-03-02,2026-03,Referral,Tier 2,25-34,Conservative
NV405034,2026-03-13,2026-03,Paid Ads,Tier 1,25-34,Conservative
NV405035,2026-03-20,2026-03,Paid Ads,Tier 2,35-44,Aggressive
NV405036,2026-03-13,2026-03,Paid Ads,Tier 2,18-24,Moderate
NV405037,2026-03-27,2026-03,Referral,Tier 3,55+,Moderate
NV405038,2026-03-10,2026-03,Referral,Tier 1,25-34,Moderate
NV405039,2026-03-08,2026-03,Organic App Store,Tier 1,55+,Conservative
NV405040,2026-03-18,2026-03,Referral,Tier 1,45-54,Conservative
NV405041,2026-03-19,2026-03,Influencer/Content,Tier 2,35-44,Aggressive
NV405042,2026-03-03,2026-03,Organic App Store,Tier 1,18-24,Moderate
NV405043,2026-03-06,2026-03,Influencer/Content,Tier 3,25-34,Moderate
NV405044,2026-03-08,2026-03,Paid Ads,Tier 1,35-44,Moderate
NV405045,2026-03-18,2026-03,Referral,Tier 3,25-34,Aggressive
NV405046,2026-03-14,2026-03,Influencer/Content,Tier 1,35-44,Moderate
NV405047,2026-03-02,2026-03,Organic App Store,Tier 2,25-34,Aggressive
NV405048,2026-03-19,2026-03,Organic App Store,Tier 1,25-34,Moderate
NV405049,2026-03-20,2026-03,Influencer/Content,Tier 3,25-34,Moderate
NV405050,2026-03-28,2026-03,Influencer/Content,Tier 2,25-34,Moderate
NV405051,2026-03-05,2026-03,Organic App Store,Tier 1,35-44,Moderate
NV405052,2026-03-10,2026-03,Influencer/Content,Tier 2,18-24,Aggressive
NV405053,2026-03-08,2026-03,Paid Ads,Tier 1,35-44,Aggressive
NV405054,2026-03-04,2026-03,Referral,Tier 2,25-34,Conservative
NV405055,2026-03-04,2026-03,Referral,Tier 3,25-34,Moderate
NV405056,2026-03-08,2026-03,Referral,Tier 3,45-54,Aggressive
NV405057,2026-03-17,2026-03,Organic App Store,Tier 1,25-34,Moderate
NV405058,2026-03-05,2026-03,Influencer/Content,Tier 1,25-34,Moderate
NV405059,2026-03-24,2026-03,Paid Ads,Tier 2,18-24,Conservative
NV405060,2026-03-04,2026-03,Referral,Tier 1,35-44,Aggressive
NV405061,2026-03-20,2026-03,Influencer/Content,Tier 1,55+,Conservative
NV405062,2026-03-30,2026-03,Organic App Store,Tier 1,25-34,Aggressive
NV405063,2026-03-01,2026-03,Influencer/Content,Tier 1,25-34,Moderate
NV405064,2026-03-04,2026-03,Organic App Store,Tier 3,25-34,Moderate
NV405065,2026-03-19,2026-03,Organic App Store,Tier 3,25-34,Moderate
NV405066,2026-03-06,2026-03,Referral,Tier 2,35-44,Moderate
NV405067,2026-03-20,2026-03,Paid Ads,Tier 1,35-44,Conservative
NV405068,2026-03-23,2026-03,Organic App Store,Tier 2,18-24,Moderate
NV405069,2026-03-21,2026-03,Organic App Store,Tier 3,25-34,Aggressive
NV405070,2026-03-03,2026-03,Referral,Tier 1,45-54,Moderate
NV405071,2026-03-13,2026-03,Influencer/Content,Tier 2,45-54,Moderate
NV405072,2026-03-16,2026-03,Organic App Store,Tier 2,35-44,Moderate
NV405073,2026-03-11,2026-03,Influencer/Content,Tier 2,45-54,Conservative
NV405074,2026-03-26,2026-03,Organic App Store,Tier 2,25-34,Aggressive
NV405075,2026-03-29,2026-03,Organic App Store,Tier 1,35-44,Moderate
NV405076,2026-03-09,2026-03,Organic App Store,Tier 3,45-54,Conservative
NV405077,2026-03-18,2026-03,Organic App Store,Tier 3,25-34,Aggressive
NV405078,2026-03-09,2026-03,Organic App Store,Tier 2,25-34,Moderate
NV405079,2026-03-04,2026-03,Referral,Tier 2,35-44,Aggressive
NV405080,2026-03-23,2026-03,Referral,Tier 2,35-44,Aggressive
NV405081,2026-03-09,2026-03,Organic App Store,Tier 3,35-44,Moderate
NV405082,2026-03-06,2026-03,Influencer/Content,Tier 2,35-44,Aggressive
NV405083,2026-03-03,2026-03,Paid Ads,Tier 1,35-44,Moderate
NV405084,2026-03-15,2026-03,Paid Ads,Tier 1,18-24,Moderate
NV405085,2026-03-05,2026-03,Influencer/Content,Tier 2,25-34,Conservative
NV405086,2026-03-29,2026-03,Organic App Store,Tier 1,18-24,Aggressive
NV405087,2026-03-20,2026-03,Organic App Store,Tier 2,18-24,Conservative
NV405088,2026-03-06,2026-03,Paid Ads,Tier 3,55+,Moderate
NV405089,2026-03-11,2026-03,Paid Ads,Tier 1,35-44,Conservative
NV405090,2026-03-02,2026-03,Paid Ads,Tier 2,25-34,Moderate
NV405091,2026-03-21,2026-03,Influencer/Content,Tier 1,45-54,Conservative
NV405092,2026-03-06,2026-03,Referral,Tier 1,25-34,Aggressive
NV405093,2026-03-29,2026-03,Influencer/Content,Tier 2,25-34,Conservative
NV405094,2026-03-20,2026-03,Paid Ads,Tier 2,25-34,Moderate
NV405095,2026-03-15,2026-03,Organic App Store,Tier 1,25-34,Moderate
NV405096,2026-03-25,2026-03,Referral,Tier 3,35-44,Aggressive
NV405097,2026-03-01,2026-03,Influencer/Content,Tier 1,25-34,Moderate
NV405098,2026-03-26,2026-03,Paid Ads,Tier 1,25-34,Moderate
NV405099,2026-03-05,2026-03,Influencer/Content,Tier 2,25-34,Aggressive
NV405100,2026-03-22,2026-03,Influencer/Content,Tier 1,18-24,Conservative
NV405101,2026-03-20,2026-03,Referral,Tier 1,35-44,Moderate
NV405102,2026-03-06,2026-03,Influencer/Content,Tier 2,25-34,Conservative
NV405103,2026-03-24,2026-03,Paid Ads,Tier 3,35-44,Conservative
NV405104,2026-03-22,2026-03,Influencer/Content,Tier 1,25-34,Moderate
NV405105,2026-03-07,2026-03,Organic App Store,Tier 2,25-34,Moderate
NV405106,2026-03-22,2026-03,Influencer/Content,Tier 3,25-34,Moderate
NV405107,2026-03-10,2026-03,Paid Ads,Tier 1,35-44,Moderate
NV405108,2026-03-20,2026-03,Organic App Store,Tier 2,55+,Conservative
NV405109,2026-03-05,2026-03,Paid Ads,Tier 2,18-24,Moderate
NV405110,2026-03-06,2026-03,Organic App Store,Tier 2,25-34,Moderate
NV405111,2026-03-26,2026-03,Paid Ads,Tier 1,18-24,Moderate
NV405112,2026-03-16,2026-03,Organic App Store,Tier 1,55+,Moderate
NV405113,2026-03-29,2026-03,Organic App Store,Tier 2,25-34,Conservative
NV405114,2026-03-26,2026-03,Organic App Store,Tier 3,25-34,Moderate
NV405115,2026-03-03,2026-03,Influencer/Content,Tier 2,45-54,Moderate
NV405116,2026-03-09,2026-03,Referral,Tier 1,25-34,Moderate
NV405117,2026-03-30,2026-03,Organic App Store,Tier 2,25-34,Aggressive
NV405118,2026-03-13,2026-03,Referral,Tier 3,18-24,Conservative
NV405119,2026-03-15,2026-03,Influencer/Content,Tier 1,25-34,Conservative
NV405120,2026-03-07,2026-03,Organic App Store,Tier 1,35-44,Conservative
NV405121,2026-03-21,2026-03,Referral,Tier 1,25-34,Moderate
NV405122,2026-03-09,2026-03,Influencer/Content,Tier 1,18-24,Conservative
NV405123,2026-03-05,2026-03,Influencer/Content,Tier 1,45-54,Moderate
NV405124,2026-03-18,2026-03,Paid Ads,Tier 1,35-44,Moderate
NV405125,2026-03-18,2026-03,Paid Ads,Tier 2,25-34,Aggressive
NV405126,2026-03-18,2026-03,Organic App Store,Tier 2,35-44,Aggressive
NV405127,2026-03-12,2026-03,Paid Ads,Tier 2,25-34,Aggressive
NV405128,2026-03-08,2026-03,Organic App Store,Tier 2,35-44,Moderate
NV405129,2026-03-09,2026-03,Paid Ads,Tier 3,25-34,Aggressive
NV405130,2026-03-08,2026-03,Paid Ads,Tier 2,35-44,Aggressive
NV405131,2026-03-14,2026-03,Influencer/Content,Tier 2,35-44,Moderate
NV405132,2026-03-16,2026-03,Paid Ads,Tier 2,18-24,Aggressive
NV405133,2026-03-30,2026-03,Influencer/Content,Tier 2,25-34,Aggressive
NV405134,2026-03-08,2026-03,Organic App Store,Tier 3,25-34,Conservative
NV405135,2026-03-21,2026-03,Influencer/Content,Tier 2,18-24,Aggressive
NV405136,2026-03-10,2026-03,Paid Ads,Tier 3,25-34,Aggressive
NV405137,2026-03-15,2026-03,Paid Ads,Tier 1,18-24,Conservative
NV405138,2026-03-19,2026-03,Organic App Store,Tier 3,25-34,Aggressive
NV405139,2026-03-03,2026-03,Organic App Store,Tier 2,18-24,Conservative
NV405140,2026-03-12,2026-03,Organic App Store,Tier 3,25-34,Moderate
NV405141,2026-03-12,2026-03,Referral,Tier 3,25-34,Conservative
NV405142,2026-03-14,2026-03,Organic App Store,Tier 3,18-24,Conservative
NV405143,2026-03-03,2026-03,Referral,Tier 1,25-34,Aggressive
NV405144,2026-03-14,2026-03,Organic App Store,Tier 3,55+,Aggressive
NV405145,2026-03-11,2026-03,Referral,Tier 2,25-34,Moderate
NV405146,2026-03-17,2026-03,Referral,Tier 1,25-34,Aggressive
NV405147,2026-03-20,2026-03,Influencer/Content,Tier 2,35-44,Moderate
NV405148,2026-03-15,2026-03,Referral,Tier 1,18-24,Moderate
NV405149,2026-03-07,2026-03,Influencer/Content,Tier 2,25-34,Moderate
NV405150,2026-03-30,2026-03,Influencer/Content,Tier 3,25-34,Moderate
NV405151,2026-03-30,2026-03,Influencer/Content,Tier 2,18-24,Moderate
NV405152,2026-03-16,2026-03,Organic App Store,Tier 1,45-54,Aggressive
NV405153,2026-03-06,2026-03,Organic App Store,Tier 2,18-24,Moderate
NV405154,2026-03-14,2026-03,Organic App Store,Tier 2,25-34,Conservative
NV405155,2026-03-09,2026-03,Influencer/Content,Tier 1,18-24,Conservative
NV405156,2026-03-05,2026-03,Paid Ads,Tier 2,25-34,Aggressive
NV405157,2026-03-23,2026-03,Organic App Store,Tier 3,35-44,Moderate
NV405158,2026-03-18,2026-03,Organic App Store,Tier 1,25-34,Conservative
NV405159,2026-03-29,2026-03,Organic App Store,Tier 1,25-34,Moderate
NV405160,2026-03-24,2026-03,Organic App Store,Tier 2,25-34,Moderate
NV405161,2026-03-15,2026-03,Referral,Tier 2,35-44,Moderate
NV405162,2026-03-26,2026-03,Paid Ads,Tier 2,18-24,Conservative
NV405163,2026-03-16,2026-03,Organic App Store,Tier 1,25-34,Aggressive
NV405164,2026-03-22,2026-03,Paid Ads,Tier 3,35-44,Aggressive
NV405165,2026-03-26,2026-03,Influencer/Content,Tier 3,25-34,Aggressive
NV405166,2026-03-11,2026-03,Paid Ads,Tier 1,25-34,Conservative
NV405167,2026-03-24,2026-03,Referral,Tier 2,35-44,Moderate
NV405168,2026-03-28,2026-03,Referral,Tier 1,25-34,Conservative
NV405169,2026-03-28,2026-03,Paid Ads,Tier 1,25-34,Conservative
NV405170,2026-03-28,2026-03,Paid Ads,Tier 1,25-34,Moderate
NV405171,2026-03-16,2026-03,Paid Ads,Tier 3,18-24,Aggressive
NV405172,2026-03-16,2026-03,Organic App Store,Tier 1,25-34,Aggressive
NV405173,2026-03-22,2026-03,Referral,Tier 3,25-34,Conservative
NV405174,2026-03-01,2026-03,Referral,Tier 2,35-44,Aggressive
NV405175,2026-03-17,2026-03,Paid Ads,Tier 2,35-44,Conservative
NV405176,2026-03-06,2026-03,Organic App Store,Tier 3,45-54,Conservative
NV405177,2026-03-27,2026-03,Referral,Tier 1,25-34,Moderate
NV405178,2026-03-17,2026-03,Organic App Store,Tier 1,18-24,Conservative
NV405179,2026-03-29,2026-03,Paid Ads,Tier 1,25-34,Moderate
NV405180,2026-03-15,2026-03,Referral,Tier 1,25-34,Aggressive
NV405181,2026-03-20,2026-03,Influencer/Content,Tier 1,45-54,Conservative
NV405182,2026-03-22,2026-03,Organic App Store,Tier 2,25-34,Conservative
NV405183,2026-03-24,2026-03,Influencer/Content,Tier 1,18-24,Moderate
NV405184,2026-03-29,2026-03,Influencer/Content,Tier 2,25-34,Moderate
NV405185,2026-03-25,2026-03,Referral,Tier 1,18-24,Moderate
NV405186,2026-03-23,2026-03,Referral,Tier 1,25-34,Moderate
NV405187,2026-03-21,2026-03,Organic App Store,Tier 2,25-34,Conservative
NV405188,2026-03-16,2026-03,Referral,Tier 2,35-44,Aggressive
NV405189,2026-03-23,2026-03,Influencer/Content,Tier 3,45-54,Moderate
NV405190,2026-03-28,2026-03,Referral,Tier 2,18-24,Moderate
NV405191,2026-03-09,2026-03,Paid Ads,Tier 2,25-34,Moderate
NV405192,2026-03-29,2026-03,Referral,Tier 1,45-54,Moderate
NV405193,2026-03-05,2026-03,Influencer/Content,Tier 3,25-34,Aggressive
NV405194,2026-03-12,2026-03,Referral,Tier 3,35-44,Aggressive
NV405195,2026-03-06,2026-03,Organic App Store,Tier 3,55+,Moderate
NV405196,2026-03-23,2026-03,Referral,Tier 2,35-44,Conservative
NV405197,2026-03-16,2026-03,Referral,Tier 2,25-34,Conservative
NV405198,2026-03-27,2026-03,Organic App Store,Tier 1,25-34,Moderate
NV405199,2026-03-10,2026-03,Organic App Store,Tier 1,35-44,Moderate
NV405200,2026-03-07,2026-03,Organic App Store,Tier 1,25-34,Conservative
NV405201,2026-03-06,2026-03,Influencer/Content,Tier 2,45-54,Moderate
NV405202,2026-03-15,2026-03,Referral,Tier 2,35-44,Moderate
NV405203,2026-03-23,2026-03,Referral,Tier 2,45-54,Aggressive
NV405204,2026-03-01,2026-03,Organic App Store,Tier 3,25-34,Moderate
NV405205,2026-03-12,2026-03,Organic App Store,Tier 3,25-34,Moderate
NV405206,2026-03-28,2026-03,Influencer/Content,Tier 1,45-54,Moderate
NV405207,2026-03-20,2026-03,Referral,Tier 1,25-34,Conservative
NV405208,2026-03-08,2026-03,Influencer/Content,Tier 3,55+,Aggressive
NV405209,2026-03-16,2026-03,Influencer/Content,Tier 1,35-44,Aggressive
NV405210,2026-03-10,2026-03,Organic App Store,Tier 2,25-34,Conservative
NV405211,2026-03-20,2026-03,Referral,Tier 1,18-24,Conservative
NV405212,2026-03-19,2026-03,Paid Ads,Tier 1,35-44,Conservative
NV405213,2026-03-19,2026-03,Organic App Store,Tier 2,45-54,Moderate
NV405214,2026-03-04,2026-03,Influencer/Content,Tier 1,18-24,Moderate
NV405215,2026-03-03,2026-03,Paid Ads,Tier 3,25-34,Conservative
NV405216,2026-03-21,2026-03,Organic App Store,Tier 2,25-34,Moderate
NV405217,2026-03-01,2026-03,Organic App Store,Tier 3,45-54,Conservative
NV405218,2026-03-03,2026-03,Referral,Tier 1,25-34,Moderate
NV405219,2026-03-21,2026-03,Referral,Tier 1,25-34,Aggressive
NV405220,2026-03-14,2026-03,Paid Ads,Tier 1,45-54,Aggressive
NV405221,2026-03-30,2026-03,Referral,Tier 3,45-54,Moderate
NV405222,2026-03-27,2026-03,Influencer/Content,Tier 1,35-44,Aggressive
NV405223,2026-03-13,2026-03,Referral,Tier 1,25-34,Aggressive
NV405224,2026-03-06,2026-03,Paid Ads,Tier 1,45-54,Moderate
NV405225,2026-03-12,2026-03,Organic App Store,Tier 3,18-24,Moderate
NV405226,2026-03-06,2026-03,Paid Ads,Tier 2,35-44,Moderate
NV405227,2026-03-11,2026-03,Organic App Store,Tier 3,18-24,Moderate
NV405228,2026-03-10,2026-03,Referral,Tier 2,25-34,Aggressive
NV405229,2026-03-20,2026-03,Paid Ads,Tier 3,35-44,Conservative
NV405230,2026-03-11,2026-03,Referral,Tier 3,35-44,Moderate
NV405231,2026-03-24,2026-03,Organic App Store,Tier 3,25-34,Moderate
NV405232,2026-03-12,2026-03,Paid Ads,Tier 1,25-34,Conservative
NV405233,2026-03-28,2026-03,Organic App Store,Tier 1,35-44,Moderate
NV405234,2026-03-25,2026-03,Paid Ads,Tier 3,25-34,Moderate
NV405235,2026-03-02,2026-03,Referral,Tier 3,45-54,Moderate
NV405236,2026-03-19,2026-03,Organic App Store,Tier 3,45-54,Moderate
NV405237,2026-03-14,2026-03,Influencer/Content,Tier 1,25-34,Moderate
NV405238,2026-03-13,2026-03,Referral,Tier 1,35-44,Aggressive
NV405239,2026-03-29,2026-03,Referral,Tier 2,35-44,Aggressive
NV405240,2026-03-08,2026-03,Influencer/Content,Tier 2,25-34,Moderate
NV405241,2026-03-17,2026-03,Referral,Tier 1,25-34,Conservative
NV405242,2026-03-12,2026-03,Paid Ads,Tier 2,35-44,Aggressive
NV405243,2026-03-13,2026-03,Influencer/Content,Tier 1,25-34,Conservative
NV405244,2026-03-24,2026-03,Influencer/Content,Tier 2,45-54,Aggressive
NV405245,2026-03-17,2026-03,Paid Ads,Tier 2,35-44,Aggressive
NV405246,2026-03-30,2026-03,Referral,Tier 1,25-34,Moderate
NV405247,2026-03-15,2026-03,Organic App Store,Tier 1,25-34,Conservative
NV405248,2026-03-20,2026-03,Organic App Store,Tier 2,25-34,Conservative
NV405249,2026-03-02,2026-03,Organic App Store,Tier 2,35-44,Aggressive
NV405250,2026-03-21,2026-03,Influencer/Content,Tier 3,55+,Conservative
NV405251,2026-03-14,2026-03,Referral,Tier 2,25-34,Moderate
NV405252,2026-03-15,2026-03,Paid Ads,Tier 2,35-44,Moderate
NV405253,2026-03-05,2026-03,Referral,Tier 2,25-34,Aggressive
NV405254,2026-03-23,2026-03,Organic App Store,Tier 2,35-44,Conservative
NV405255,2026-03-03,2026-03,Influencer/Content,Tier 3,35-44,Aggressive
NV405256,2026-03-01,2026-03,Referral,Tier 1,25-34,Conservative
NV405257,2026-03-25,2026-03,Referral,Tier 1,35-44,Aggressive
NV405258,2026-03-18,2026-03,Organic App Store,Tier 2,18-24,Conservative
NV405259,2026-03-04,2026-03,Organic App Store,Tier 1,18-24,Conservative
NV405260,2026-03-28,2026-03,Referral,Tier 2,35-44,Moderate
NV405261,2026-03-16,2026-03,Influencer/Content,Tier 1,25-34,Aggressive
NV405262,2026-03-29,2026-03,Paid Ads,Tier 1,25-34,Aggressive
NV405263,2026-03-09,2026-03,Organic App Store,Tier 3,35-44,Aggressive
NV405264,2026-03-23,2026-03,Paid Ads,Tier 2,25-34,Moderate
NV405265,2026-03-25,2026-03,Influencer/Content,Tier 2,25-34,Moderate
NV405266,2026-03-11,2026-03,Paid Ads,Tier 1,25-34,Moderate
NV405267,2026-03-08,2026-03,Paid Ads,Tier 2,25-34,Conservative
NV405268,2026-03-17,2026-03,Paid Ads,Tier 3,25-34,Aggressive
NV405269,2026-03-15,2026-03,Organic App Store,Tier 1,25-34,Conservative
NV405270,2026-03-06,2026-03,Organic App Store,Tier 1,18-24,Moderate
NV405271,2026-03-07,2026-03,Organic App Store,Tier 1,18-24,Aggressive
NV405272,2026-03-09,2026-03,Influencer/Content,Tier 2,25-34,Aggressive
NV405273,2026-03-11,2026-03,Referral,Tier 2,25-34,Conservative
NV405274,2026-03-14,2026-03,Paid Ads,Tier 2,18-24,Moderate
NV405275,2026-03-22,2026-03,Influencer/Content,Tier 1,25-34,Moderate
NV405276,2026-03-19,2026-03,Referral,Tier 2,35-44,Moderate
NV405277,2026-03-19,2026-03,Influencer/Content,Tier 3,35-44,Moderate
NV405278,2026-03-16,2026-03,Paid Ads,Tier 3,25-34,Conservative
NV405279,2026-03-14,2026-03,Organic App Store,Tier 1,55+,Aggressive
NV405280,2026-03-25,2026-03,Referral,Tier 3,55+,Conservative
NV405281,2026-03-26,2026-03,Organic App Store,Tier 1,35-44,Conservative
NV405282,2026-03-23,2026-03,Paid Ads,Tier 2,25-34,Conservative
NV405283,2026-03-19,2026-03,Paid Ads,Tier 2,35-44,Conservative
NV405284,2026-03-01,2026-03,Referral,Tier 3,45-54,Conservative
NV405285,2026-03-09,2026-03,Referral,Tier 2,18-24,Conservative
NV405286,2026-03-24,2026-03,Referral,Tier 2,25-34,Moderate
NV405287,2026-03-19,2026-03,Organic App Store,Tier 2,25-34,Conservative
NV405288,2026-03-02,2026-03,Organic App Store,Tier 2,25-34,Conservative
NV405289,2026-03-20,2026-03,Paid Ads,Tier 2,35-44,Moderate
NV405290,2026-03-24,2026-03,Influencer/Content,Tier 1,35-44,Moderate
NV405291,2026-03-28,2026-03,Referral,Tier 3,25-34,Moderate
