investment_id,user_id,investment_date,product_type,investment_mode,amount_inr
703295,NV405985,2026-03-12,Mutual Fund - Equity,Lumpsum,17765.05
703296,NV405988,2026-03-07,Mutual Fund - Hybrid,Lumpsum,16157.13
703297,NV405989,2026-03-10,Mutual Fund - Equity,SIP,3050.06
703298,NV405989,2026-04-17,ETF,Lumpsum,10392.29
703299,NV405995,2026-03-14,Mutual Fund - Equity,Lumpsum,9288.97
703300,NV405997,2026-03-15,Mutual Fund - Hybrid,Lumpsum,10299.65
703301,NV405999,2026-03-09,Mutual Fund - Equity,Lumpsum,8207.94
703302,NV405999,2026-04-06,ETF,Lumpsum,6645.66
703303,NV406002,2026-03-21,Mutual Fund - Hybrid,SIP,2945.3
703304,NV406003,2026-03-26,Mutual Fund - Hybrid,SIP,2846.16
703305,NV406014,2026-03-28,Mutual Fund - Equity,SIP,2218.66
703306,NV406019,2026-03-19,Mutual Fund - Equity,SIP,3073.74
703307,NV406020,2026-03-21,Mutual Fund - Equity,Lumpsum,5527.41
703308,NV406020,2026-06-13,Direct Stocks,SIP,4482.11
703309,NV406022,2026-03-09,Mutual Fund - Equity,SIP,1424.18
703310,NV406023,2026-03-05,Direct Stocks,SIP,4300.0
703311,NV406023,2026-05-20,Mutual Fund - Debt,Lumpsum,3900.14
703312,NV406027,2026-03-07,Mutual Fund - Equity,SIP,2203.06
703313,NV406028,2026-03-04,Mutual Fund - Equity,SIP,1315.83
703314,NV406031,2026-05-01,Direct Stocks,Lumpsum,10604.18
703315,NV406038,2026-04-18,Mutual Fund - Hybrid,SIP,5271.7
703316,NV406040,2026-04-06,Mutual Fund - Equity,SIP,3439.59
703317,NV406046,2026-04-11,Mutual Fund - Equity,SIP,3120.48
703318,NV406048,2026-04-20,ETF,SIP,2028.04
703319,NV406049,2026-04-26,Mutual Fund - Equity,SIP,4521.23
703320,NV406049,2026-07-05,Direct Stocks,Lumpsum,14093.64
703321,NV406050,2026-05-02,ETF,Lumpsum,7352.81
703322,NV406054,2026-05-01,Mutual Fund - Equity,SIP,1483.75
703323,NV406054,2026-06-19,Mutual Fund - Hybrid,SIP,7418.98
703324,NV406060,2026-04-20,Mutual Fund - Equity,Lumpsum,8251.32
703325,NV406060,2026-05-12,Direct Stocks,SIP,3737.34
703326,NV406061,2026-04-24,Direct Stocks,Lumpsum,7254.76
703327,NV406064,2026-04-16,Mutual Fund - Debt,SIP,5241.31
703328,NV406065,2026-04-25,Mutual Fund - Equity,SIP,3043.96
703329,NV406072,2026-04-25,Mutual Fund - Equity,Lumpsum,7138.29
703330,NV406073,2026-04-07,Direct Stocks,Lumpsum,7978.03
703331,NV406074,2026-04-14,Direct Stocks,Lumpsum,14772.25
703332,NV406074,2026-06-29,ETF,SIP,5818.39
703333,NV406075,2026-04-25,Direct Stocks,SIP,2150.69
703334,NV406078,2026-04-06,Mutual Fund - Equity,SIP,2733.75
703335,NV406080,2026-04-23,ETF,SIP,8469.82
703336,NV406081,2026-04-16,Mutual Fund - Equity,Lumpsum,15464.65
703337,NV406081,2026-05-31,Direct Stocks,SIP,999.97
703338,NV406083,2026-04-19,ETF,Lumpsum,42183.69
703339,NV406088,2026-04-22,ETF,SIP,2391.74
703340,NV406088,2026-05-12,Mutual Fund - Debt,SIP,2161.26
703341,NV406091,2026-04-12,Mutual Fund - Equity,SIP,2521.69
703342,NV406092,2026-04-30,Mutual Fund - Equity,SIP,2733.84
703343,NV406094,2026-04-13,Mutual Fund - Equity,SIP,7365.7
703344,NV406099,2026-04-19,Mutual Fund - Equity,SIP,3240.08
703345,NV406099,2026-07-05,Mutual Fund - Debt,Lumpsum,8558.69
703346,NV406100,2026-04-04,Mutual Fund - Debt,Lumpsum,20343.29
703347,NV406102,2026-04-18,Direct Stocks,SIP,2056.53
703348,NV406102,2026-06-16,Mutual Fund - Hybrid,SIP,5064.87
703349,NV406103,2026-04-23,Direct Stocks,SIP,1273.63
703350,NV406104,2026-04-28,Mutual Fund - Equity,Lumpsum,22988.43
703351,NV406105,2026-04-26,Mutual Fund - Debt,SIP,3075.02
703352,NV406105,2026-06-16,Mutual Fund - Equity,SIP,1831.52
703353,NV406106,2026-04-03,ETF,SIP,6073.08
703354,NV406106,2026-04-30,Mutual Fund - Equity,SIP,2238.48
703355,NV406109,2026-04-20,Direct Stocks,SIP,2420.96
703356,NV406118,2026-04-26,Mutual Fund - Hybrid,SIP,2955.76
703357,NV406120,2026-04-11,Direct Stocks,Lumpsum,19818.66
703358,NV406120,2026-06-05,ETF,SIP,2740.14
703359,NV406121,2026-04-16,Mutual Fund - Debt,SIP,2026.01
703360,NV406125,2026-04-07,Mutual Fund - Hybrid,SIP,2951.44
703361,NV406128,2026-04-22,Mutual Fund - Hybrid,SIP,4954.76
703362,NV406130,2026-04-13,Mutual Fund - Equity,SIP,1320.61
703363,NV406131,2026-04-05,Mutual Fund - Equity,SIP,1741.05
703364,NV406133,2026-04-09,Mutual Fund - Debt,SIP,2646.12
703365,NV406133,2026-07-04,Mutual Fund - Equity,Lumpsum,3646.67
703366,NV406135,2026-04-14,Direct Stocks,SIP,3879.12
703367,NV406137,2026-04-28,Mutual Fund - Equity,SIP,2520.6
703368,NV406137,2026-07-23,Mutual Fund - Debt,Lumpsum,9343.94
703369,NV406144,2026-04-19,Direct Stocks,Lumpsum,4914.71
703370,NV406144,2026-06-12,ETF,SIP,1139.9
703371,NV406145,2026-04-17,Direct Stocks,SIP,6416.05
703372,NV406146,2026-04-13,Mutual Fund - Equity,Lumpsum,5962.49
703373,NV406149,2026-04-13,Mutual Fund - Equity,Lumpsum,6092.79
703374,NV406149,2026-06-19,Mutual Fund - Debt,Lumpsum,20754.73
703375,NV406150,2026-04-05,Mutual Fund - Hybrid,SIP,2299.19
703376,NV406152,2026-04-18,Mutual Fund - Equity,SIP,2399.59
703377,NV406154,2026-04-09,Mutual Fund - Equity,Lumpsum,6318.4
703378,NV406155,2026-04-10,Mutual Fund - Hybrid,SIP,2181.11
703379,NV406158,2026-04-11,Mutual Fund - Equity,SIP,2319.64
703380,NV406162,2026-04-24,Mutual Fund - Debt,SIP,6303.57
703381,NV406162,2026-06-09,Mutual Fund - Equity,SIP,1201.74
703382,NV406165,2026-04-20,ETF,SIP,3194.32
703383,NV406165,2026-05-31,Mutual Fund - Debt,SIP,2375.24
703384,NV406166,2026-04-23,Mutual Fund - Equity,Lumpsum,49302.3
703385,NV406166,2026-06-26,Mutual Fund - Hybrid,Lumpsum,5024.53
703386,NV406168,2026-04-13,Direct Stocks,Lumpsum,5145.77
703387,NV406169,2026-04-19,Mutual Fund - Equity,Lumpsum,8844.18
703388,NV406170,2026-04-06,Mutual Fund - Equity,SIP,3199.78
703389,NV406170,2026-05-16,ETF,SIP,2181.82
703390,NV406171,2026-04-25,Mutual Fund - Equity,SIP,1486.27
703391,NV406174,2026-04-17,Mutual Fund - Equity,SIP,7257.62
703392,NV406175,2026-04-30,ETF,Lumpsum,7321.41
703393,NV406175,2026-06-15,Direct Stocks,SIP,580.11
703394,NV406176,2026-04-15,Direct Stocks,Lumpsum,17627.72
703395,NV406177,2026-05-02,Mutual Fund - Equity,SIP,5554.43
703396,NV406182,2026-04-10,Mutual Fund - Debt,SIP,8755.96
703397,NV406183,2026-04-09,Mutual Fund - Equity,SIP,3278.82
703398,NV406184,2026-04-17,Mutual Fund - Equity,SIP,1101.21
703399,NV406184,2026-06-26,Mutual Fund - Hybrid,Lumpsum,13143.03
703400,NV406188,2026-04-29,Mutual Fund - Equity,Lumpsum,10144.18
703401,NV406189,2026-04-10,Mutual Fund - Debt,SIP,3178.63
703402,NV406189,2026-05-02,Direct Stocks,Lumpsum,22733.29
703403,NV406191,2026-04-21,Mutual Fund - Hybrid,SIP,2975.08
703404,NV406192,2026-04-24,Mutual Fund - Equity,SIP,3131.53
703405,NV406193,2026-04-03,Mutual Fund - Equity,SIP,2928.77
703406,NV406193,2026-06-01,Mutual Fund - Hybrid,Lumpsum,10278.47
703407,NV406194,2026-04-08,Mutual Fund - Equity,Lumpsum,10582.39
703408,NV406195,2026-04-29,Direct Stocks,Lumpsum,14039.36
703409,NV406195,2026-06-24,ETF,Lumpsum,8260.18
703410,NV406197,2026-04-17,Direct Stocks,SIP,2800.64
703411,NV406197,2026-05-18,ETF,SIP,4404.22
703412,NV406198,2026-04-12,Direct Stocks,SIP,1655.84
703413,NV406199,2026-04-20,Mutual Fund - Equity,Lumpsum,18784.88
703414,NV406200,2026-04-30,Direct Stocks,Lumpsum,13077.42
703415,NV406205,2026-04-10,Mutual Fund - Debt,SIP,1695.88
703416,NV406205,2026-05-09,Mutual Fund - Hybrid,Lumpsum,12261.78
703417,NV406206,2026-04-29,ETF,Lumpsum,11665.0
703418,NV406213,2026-04-09,ETF,SIP,2579.34
703419,NV406216,2026-04-11,Mutual Fund - Debt,SIP,1615.3
703420,NV406219,2026-04-02,Mutual Fund - Equity,Lumpsum,7496.39
703421,NV406219,2026-05-16,Mutual Fund - Debt,Lumpsum,4529.04
703422,NV406222,2026-04-04,Mutual Fund - Equity,SIP,2012.53
703423,NV406222,2026-06-02,Mutual Fund - Hybrid,SIP,1738.0
703424,NV406227,2026-04-17,Mutual Fund - Equity,Lumpsum,10351.36
703425,NV406228,2026-04-12,Mutual Fund - Equity,Lumpsum,13716.71
703426,NV406228,2026-05-30,Mutual Fund - Hybrid,Lumpsum,38414.31
703427,NV406233,2026-04-24,Mutual Fund - Equity,Lumpsum,4883.72
703428,NV406234,2026-04-14,Mutual Fund - Equity,SIP,3523.8
703429,NV406235,2026-04-05,Mutual Fund - Hybrid,Lumpsum,9595.97
703430,NV406237,2026-04-26,ETF,Lumpsum,25551.39
703431,NV406237,2026-05-21,Mutual Fund - Debt,Lumpsum,5910.75
703432,NV406241,2026-04-19,ETF,Lumpsum,5978.07
703433,NV406241,2026-06-04,Direct Stocks,SIP,2542.75
703434,NV406243,2026-04-21,Direct Stocks,Lumpsum,23081.78
703435,NV406243,2026-07-19,Mutual Fund - Hybrid,SIP,5177.85
703436,NV406245,2026-04-27,Direct Stocks,SIP,5028.44
703437,NV406245,2026-06-13,Mutual Fund - Debt,SIP,1875.55
703438,NV406246,2026-04-02,Mutual Fund - Equity,Lumpsum,5041.2
703439,NV406246,2026-05-07,Mutual Fund - Debt,Lumpsum,23324.76
703440,NV406248,2026-04-26,Mutual Fund - Debt,SIP,3179.63
703441,NV406249,2026-04-28,Direct Stocks,Lumpsum,20625.99
703442,NV406251,2026-04-10,Direct Stocks,SIP,1419.83
703443,NV406251,2026-05-12,Mutual Fund - Hybrid,Lumpsum,6182.85
703444,NV406252,2026-04-18,Mutual Fund - Equity,SIP,2380.77
703445,NV406254,2026-04-12,Mutual Fund - Hybrid,SIP,2271.08
703446,NV406254,2026-06-12,ETF,SIP,2211.31
703447,NV406257,2026-04-27,Direct Stocks,SIP,2122.66
703448,NV406259,2026-04-27,Mutual Fund - Equity,Lumpsum,16493.65
703449,NV406261,2026-04-04,Mutual Fund - Debt,Lumpsum,4916.27
703450,NV406263,2026-04-29,Direct Stocks,Lumpsum,9716.95
703451,NV406267,2026-05-02,Mutual Fund - Hybrid,SIP,2559.07
703452,NV406268,2026-04-04,Mutual Fund - Equity,SIP,2421.9
703453,NV406270,2026-04-20,Mutual Fund - Debt,SIP,1247.31
703454,NV406276,2026-04-16,Mutual Fund - Equity,Lumpsum,8169.79
703455,NV406276,2026-07-05,Direct Stocks,SIP,2713.8
703456,NV406277,2026-05-01,Mutual Fund - Debt,SIP,4297.86
703457,NV406279,2026-04-24,Mutual Fund - Equity,SIP,2100.19
703458,NV406279,2026-05-25,Direct Stocks,SIP,2201.1
703459,NV406283,2026-04-19,Direct Stocks,SIP,3961.96
703460,NV406283,2026-06-21,Mutual Fund - Equity,Lumpsum,5011.87
703461,NV406284,2026-04-29,Mutual Fund - Equity,SIP,1734.68
703462,NV406285,2026-04-21,Mutual Fund - Equity,Lumpsum,10964.3
703463,NV406294,2026-04-16,ETF,SIP,2464.57
703464,NV406294,2026-06-28,Mutual Fund - Hybrid,SIP,5344.45
703465,NV406296,2026-04-22,Mutual Fund - Equity,Lumpsum,13399.73
703466,NV406297,2026-04-25,Mutual Fund - Debt,Lumpsum,10534.69
703467,NV406297,2026-06-30,Direct Stocks,Lumpsum,7648.67
703468,NV406299,2026-04-24,Mutual Fund - Hybrid,Lumpsum,10870.92
703469,NV406299,2026-07-19,ETF,Lumpsum,7001.05
703470,NV406300,2026-04-15,Mutual Fund - Debt,Lumpsum,11688.49
703471,NV406301,2026-04-16,Mutual Fund - Equity,SIP,4375.15
703472,NV406304,2026-04-09,Mutual Fund - Equity,SIP,1723.01
703473,NV406305,2026-04-06,Mutual Fund - Equity,SIP,1909.88
703474,NV406310,2026-04-21,Mutual Fund - Equity,Lumpsum,8739.63
703475,NV406310,2026-07-17,Mutual Fund - Debt,Lumpsum,4393.19
703476,NV406311,2026-04-14,Mutual Fund - Equity,SIP,2505.79
703477,NV406312,2026-04-09,Mutual Fund - Debt,Lumpsum,8598.12
703478,NV406314,2026-04-11,Direct Stocks,SIP,2358.17
703479,NV406314,2026-06-25,Mutual Fund - Equity,SIP,963.05
703480,NV406317,2026-04-16,Direct Stocks,SIP,1537.74
703481,NV406318,2026-04-06,Mutual Fund - Equity,Lumpsum,25357.85
703482,NV406322,2026-05-01,Direct Stocks,SIP,4439.08
703483,NV406322,2026-06-27,Mutual Fund - Equity,Lumpsum,11795.05
703484,NV406323,2026-04-03,Mutual Fund - Equity,SIP,2418.95
703485,NV406325,2026-04-25,Mutual Fund - Debt,Lumpsum,6045.61
703486,NV406326,2026-04-15,Mutual Fund - Debt,SIP,4063.02
703487,NV406326,2026-05-30,Mutual Fund - Equity,Lumpsum,6345.57
703488,NV406333,2026-05-01,ETF,Lumpsum,21108.74
703489,NV406335,2026-04-06,Mutual Fund - Equity,Lumpsum,8842.23
703490,NV406341,2026-04-30,ETF,Lumpsum,5839.09
703491,NV406342,2026-04-28,Mutual Fund - Debt,SIP,3665.58
703492,NV406342,2026-05-28,ETF,SIP,5014.85
703493,NV406343,2026-04-25,Mutual Fund - Equity,Lumpsum,9523.66
703494,NV406344,2026-04-22,Direct Stocks,Lumpsum,3916.22
703495,NV406345,2026-05-02,Direct Stocks,Lumpsum,14922.22
703496,NV406346,2026-04-22,Mutual Fund - Equity,SIP,3326.87
703497,NV406349,2026-04-26,Mutual Fund - Equity,Lumpsum,11166.58
703498,NV406349,2026-06-03,Mutual Fund - Hybrid,Lumpsum,9606.52
703499,NV406350,2026-04-14,Direct Stocks,Lumpsum,28425.92
703500,NV406353,2026-04-27,Mutual Fund - Equity,SIP,1795.93
703501,NV406353,2026-06-12,Direct Stocks,Lumpsum,20138.73
703502,NV406362,2026-04-10,Mutual Fund - Equity,Lumpsum,7762.04
703503,NV406363,2026-04-04,Direct Stocks,Lumpsum,10209.49
703504,NV406364,2026-04-01,Direct Stocks,SIP,4436.62
703505,NV406365,2026-05-04,Direct Stocks,SIP,2881.1
703506,NV406370,2026-04-12,ETF,SIP,2759.9
703507,NV406373,2026-04-03,ETF,SIP,2667.53
703508,NV406373,2026-05-20,Mutual Fund - Equity,SIP,3245.94
703509,NV406376,2026-04-04,ETF,SIP,1400.41
703510,NV406377,2026-04-06,Mutual Fund - Equity,SIP,5740.65
703511,NV406379,2026-04-13,Direct Stocks,SIP,1435.2
703512,NV406379,2026-05-06,Mutual Fund - Equity,Lumpsum,24960.7
703513,NV406380,2026-04-09,Mutual Fund - Equity,Lumpsum,10646.51
703514,NV406385,2026-04-24,Mutual Fund - Equity,Lumpsum,7049.21
703515,NV406385,2026-05-14,ETF,SIP,2123.5
703516,NV406386,2026-04-09,Mutual Fund - Equity,Lumpsum,24062.62
703517,NV406391,2026-04-02,Mutual Fund - Debt,SIP,2035.32
703518,NV406391,2026-06-23,Direct Stocks,SIP,4600.25
703519,NV406395,2026-04-03,Mutual Fund - Equity,Lumpsum,6780.66
703520,NV406395,2026-06-08,Mutual Fund - Debt,Lumpsum,12720.63
703521,NV406398,2026-04-24,Mutual Fund - Equity,SIP,2061.98
703522,NV406398,2026-07-09,Mutual Fund - Hybrid,Lumpsum,16533.12
703523,NV406400,2026-04-15,Mutual Fund - Equity,Lumpsum,11205.11
703524,NV406400,2026-06-01,ETF,SIP,2892.53
703525,NV406402,2026-04-15,Direct Stocks,Lumpsum,16864.44
703526,NV406403,2026-04-20,Mutual Fund - Equity,Lumpsum,24107.7
703527,NV406405,2026-04-17,Mutual Fund - Equity,SIP,1882.31
703528,NV406408,2026-04-12,Mutual Fund - Equity,Lumpsum,8851.08
703529,NV406408,2026-05-26,Direct Stocks,Lumpsum,4579.15
703530,NV406409,2026-04-27,Mutual Fund - Hybrid,SIP,4721.02
703531,NV406410,2026-04-28,Direct Stocks,SIP,1569.12
703532,NV406413,2026-04-10,Mutual Fund - Hybrid,SIP,1806.98
703533,NV406420,2026-04-23,ETF,Lumpsum,13736.01
703534,NV406421,2026-05-03,Mutual Fund - Equity,Lumpsum,10114.37
703535,NV406422,2026-04-21,Mutual Fund - Hybrid,Lumpsum,17370.35
703536,NV406424,2026-04-15,Mutual Fund - Equity,SIP,2294.78
703537,NV406428,2026-04-15,Mutual Fund - Equity,SIP,3294.46
703538,NV406432,2026-04-13,Mutual Fund - Debt,Lumpsum,5002.32
703539,NV406432,2026-06-16,Direct Stocks,SIP,3036.7
703540,NV406433,2026-04-06,ETF,Lumpsum,14030.04
703541,NV406434,2026-04-20,Direct Stocks,SIP,5955.96
703542,NV406435,2026-04-18,Mutual Fund - Hybrid,SIP,4415.44
703543,NV406435,2026-06-03,Mutual Fund - Debt,Lumpsum,6722.36
703544,NV406438,2026-04-12,Mutual Fund - Equity,Lumpsum,25511.93
703545,NV406438,2026-07-06,ETF,SIP,4406.93
703546,NV406439,2026-04-09,Mutual Fund - Debt,SIP,3877.76
703547,NV406443,2026-04-14,Direct Stocks,SIP,3862.88
703548,NV406446,2026-04-05,Mutual Fund - Debt,SIP,1818.47
703549,NV406449,2026-04-22,Mutual Fund - Debt,Lumpsum,33484.37
703550,NV406449,2026-07-13,ETF,SIP,828.81
703551,NV406455,2026-04-05,Mutual Fund - Debt,SIP,2484.45
703552,NV406456,2026-04-02,Mutual Fund - Equity,Lumpsum,8796.88
703553,NV406457,2026-04-30,Direct Stocks,SIP,2800.36
703554,NV406457,2026-06-05,ETF,SIP,2888.81
703555,NV406459,2026-04-07,Direct Stocks,Lumpsum,10605.82
703556,NV406464,2026-04-23,Mutual Fund - Equity,Lumpsum,13505.52
703557,NV406464,2026-06-29,Direct Stocks,SIP,1979.07
703558,NV406466,2026-04-11,Mutual Fund - Equity,SIP,5940.87
703559,NV406468,2026-04-15,Mutual Fund - Hybrid,Lumpsum,11250.6
703560,NV406470,2026-04-26,ETF,SIP,2267.96
703561,NV406473,2026-04-28,Mutual Fund - Equity,SIP,1329.84
703562,NV406474,2026-04-10,Mutual Fund - Equity,SIP,3132.72
703563,NV406474,2026-06-14,Direct Stocks,Lumpsum,4626.86
703564,NV406475,2026-04-25,Mutual Fund - Equity,SIP,4758.93
703565,NV406478,2026-04-09,Mutual Fund - Equity,SIP,4526.85
703566,NV406480,2026-04-07,Mutual Fund - Equity,SIP,970.99
703567,NV406482,2026-04-05,Mutual Fund - Hybrid,SIP,2284.25
703568,NV406482,2026-07-03,Mutual Fund - Debt,SIP,1704.96
703569,NV406484,2026-04-24,Mutual Fund - Equity,Lumpsum,27395.22
703570,NV406485,2026-04-04,Mutual Fund - Equity,SIP,3798.4
703571,NV406486,2026-04-25,Mutual Fund - Equity,SIP,3135.9
703572,NV406488,2026-04-14,Mutual Fund - Equity,Lumpsum,7535.83
703573,NV406488,2026-05-23,ETF,SIP,998.12
703574,NV406489,2026-04-09,Mutual Fund - Equity,SIP,4229.91
703575,NV406491,2026-04-18,Mutual Fund - Hybrid,SIP,4315.86
703576,NV406495,2026-04-15,Mutual Fund - Equity,SIP,7197.05
703577,NV406497,2026-04-13,Mutual Fund - Hybrid,SIP,2514.23
703578,NV406499,2026-04-23,Mutual Fund - Equity,Lumpsum,13670.33
703579,NV406500,2026-04-27,Mutual Fund - Equity,SIP,2911.91
703580,NV406501,2026-04-14,Direct Stocks,Lumpsum,17920.04
703581,NV406503,2026-04-12,ETF,Lumpsum,10252.35
703582,NV406504,2026-04-24,Mutual Fund - Hybrid,SIP,8096.35
703583,NV406505,2026-04-25,Mutual Fund - Equity,Lumpsum,8440.01
703584,NV406505,2026-05-21,Direct Stocks,Lumpsum,6549.29
703585,NV406506,2026-04-30,ETF,Lumpsum,19724.48
703586,NV406507,2026-04-22,Mutual Fund - Debt,Lumpsum,14249.03
703587,NV406507,2026-05-12,ETF,Lumpsum,9731.24
703588,NV406508,2026-04-20,Mutual Fund - Hybrid,SIP,2200.73
703589,NV406515,2026-04-03,Mutual Fund - Equity,Lumpsum,7593.16
703590,NV406516,2026-04-21,Mutual Fund - Equity,Lumpsum,26754.02
703591,NV406516,2026-07-17,Mutual Fund - Hybrid,SIP,2268.25
703592,NV406518,2026-04-04,ETF,Lumpsum,11651.29
703593,NV406519,2026-04-18,Mutual Fund - Equity,Lumpsum,6969.28
703594,NV406521,2026-04-08,Direct Stocks,Lumpsum,8873.08
703595,NV406526,2026-04-27,Mutual Fund - Equity,SIP,1574.04
703596,NV406532,2026-04-26,Mutual Fund - Equity,SIP,6789.09
703597,NV406535,2026-04-02,Mutual Fund - Equity,SIP,2292.09
703598,NV406535,2026-06-10,Mutual Fund - Hybrid,Lumpsum,10555.05
703599,NV406542,2026-04-07,Mutual Fund - Hybrid,SIP,1531.61
703600,NV406542,2026-06-17,ETF,Lumpsum,1767.09
703601,NV406543,2026-04-15,Mutual Fund - Hybrid,SIP,3279.5
703602,NV406543,2026-05-09,Mutual Fund - Debt,Lumpsum,11799.62
703603,NV406545,2026-05-01,Mutual Fund - Equity,Lumpsum,13137.72
703604,NV406546,2026-04-17,ETF,SIP,1568.09
703605,NV406546,2026-06-05,Mutual Fund - Equity,Lumpsum,12633.04
703606,NV406547,2026-04-30,Mutual Fund - Equity,Lumpsum,27313.98
703607,NV406548,2026-04-27,Mutual Fund - Equity,SIP,2922.3
703608,NV406553,2026-04-08,Mutual Fund - Equity,SIP,4266.02
703609,NV406562,2026-04-30,Direct Stocks,Lumpsum,8852.73
703610,NV406564,2026-04-20,Mutual Fund - Equity,Lumpsum,13829.68
703611,NV406565,2026-04-20,Mutual Fund - Equity,SIP,1552.36
703612,NV406565,2026-06-15,Direct Stocks,SIP,1412.03
703613,NV406566,2026-04-07,Mutual Fund - Hybrid,SIP,2518.33
703614,NV406567,2026-04-25,Direct Stocks,SIP,3151.52
703615,NV406576,2026-05-02,Direct Stocks,SIP,4756.19
703616,NV406577,2026-04-27,Mutual Fund - Equity,SIP,3233.22
703617,NV406579,2026-04-27,Mutual Fund - Debt,SIP,2005.21
703618,NV406580,2026-04-28,Mutual Fund - Equity,SIP,3174.52
703619,NV406582,2026-04-23,Mutual Fund - Equity,Lumpsum,9264.88
703620,NV406582,2026-06-21,Direct Stocks,SIP,4046.47
703621,NV406583,2026-04-18,Mutual Fund - Equity,Lumpsum,11290.57
703622,NV406592,2026-04-21,Mutual Fund - Equity,Lumpsum,8964.34
703623,NV406592,2026-07-07,ETF,Lumpsum,10333.01
703624,NV406593,2026-04-06,Mutual Fund - Equity,SIP,2094.41
703625,NV406601,2026-04-21,Mutual Fund - Equity,Lumpsum,9205.65
703626,NV406601,2026-06-22,ETF,SIP,2995.49
703627,NV406603,2026-04-12,Mutual Fund - Hybrid,SIP,2614.85
703628,NV406604,2026-04-19,Mutual Fund - Debt,SIP,1437.6
703629,NV406605,2026-04-27,Mutual Fund - Equity,SIP,1879.34
703630,NV406605,2026-06-25,Direct Stocks,SIP,2100.76
703631,NV406606,2026-04-25,Mutual Fund - Equity,SIP,2643.01
703632,NV406606,2026-05-22,Mutual Fund - Debt,Lumpsum,17003.03
703633,NV406607,2026-04-03,Mutual Fund - Debt,Lumpsum,11049.16
703634,NV406607,2026-05-16,Direct Stocks,SIP,1305.58
703635,NV406614,2026-04-18,Mutual Fund - Debt,SIP,1220.23
703636,NV406614,2026-06-21,Mutual Fund - Hybrid,SIP,1343.98
703637,NV406615,2026-04-26,Mutual Fund - Equity,Lumpsum,30705.51
703638,NV406618,2026-04-05,Mutual Fund - Equity,Lumpsum,15817.4
703639,NV406620,2026-04-12,Mutual Fund - Debt,SIP,2999.15
703640,NV406620,2026-05-22,Direct Stocks,SIP,2628.6
703641,NV406622,2026-04-11,Mutual Fund - Equity,SIP,4408.65
703642,NV406622,2026-05-24,Mutual Fund - Hybrid,SIP,3404.72
703643,NV406623,2026-05-01,Mutual Fund - Equity,Lumpsum,11529.29
703644,NV406624,2026-04-26,Mutual Fund - Hybrid,Lumpsum,14671.08
703645,NV406626,2026-04-02,Mutual Fund - Debt,SIP,1504.06
703646,NV406628,2026-04-04,Mutual Fund - Equity,Lumpsum,42686.77
703647,NV406629,2026-04-23,Mutual Fund - Debt,SIP,2027.49
703648,NV406630,2026-04-13,Mutual Fund - Equity,SIP,1073.48
703649,NV406630,2026-06-01,Direct Stocks,SIP,3923.63
703650,NV406631,2026-04-27,Mutual Fund - Equity,SIP,2395.23
703651,NV406631,2026-05-19,ETF,SIP,6588.55
703652,NV406632,2026-04-15,Mutual Fund - Equity,Lumpsum,16760.25
703653,NV406633,2026-04-18,Direct Stocks,Lumpsum,4727.29
703654,NV406635,2026-04-01,Mutual Fund - Debt,Lumpsum,2846.91
703655,NV406637,2026-04-06,Mutual Fund - Debt,SIP,1785.99
703656,NV406638,2026-04-05,Mutual Fund - Equity,Lumpsum,14459.24
703657,NV406638,2026-04-30,Mutual Fund - Debt,Lumpsum,5188.74
703658,NV406644,2026-04-15,Direct Stocks,SIP,2258.52
703659,NV406646,2026-04-15,Mutual Fund - Equity,SIP,3435.72
703660,NV406646,2026-06-03,ETF,Lumpsum,9843.27
703661,NV406647,2026-04-24,Direct Stocks,Lumpsum,10254.14
703662,NV406647,2026-05-15,Mutual Fund - Equity,SIP,885.47
703663,NV406649,2026-04-21,Direct Stocks,SIP,4843.25
703664,NV406652,2026-04-18,Direct Stocks,Lumpsum,8566.97
703665,NV406654,2026-04-15,ETF,Lumpsum,13045.78
703666,NV406654,2026-06-09,Direct Stocks,Lumpsum,19081.58
703667,NV406656,2026-04-17,Mutual Fund - Equity,Lumpsum,10382.38
703668,NV406656,2026-06-05,Direct Stocks,Lumpsum,12394.56
703669,NV406658,2026-04-19,Mutual Fund - Debt,Lumpsum,17264.42
703670,NV406659,2026-04-23,Mutual Fund - Debt,SIP,2371.27
703671,NV406660,2026-04-17,ETF,Lumpsum,12453.13
703672,NV406662,2026-04-25,Direct Stocks,SIP,3497.69
703673,NV406669,2026-04-27,Mutual Fund - Equity,Lumpsum,23537.59
703674,NV406669,2026-06-21,Mutual Fund - Debt,Lumpsum,5019.91
703675,NV406670,2026-04-19,Mutual Fund - Hybrid,SIP,1696.85
703676,NV406670,2026-05-22,ETF,Lumpsum,20428.82
703677,NV406673,2026-04-10,ETF,Lumpsum,14073.85
703678,NV406674,2026-04-14,Mutual Fund - Hybrid,Lumpsum,9286.35
703679,NV406675,2026-04-29,Direct Stocks,Lumpsum,13949.18
703680,NV406676,2026-04-02,Mutual Fund - Equity,SIP,1555.75
